codigo_postal,municipio_id,codigo_unidad_poblacional,entidad_singular_nombre,nucleo_nombre
15569,15025,0218799,Seixidal,*Diseminado*
15570,15054,0001701,Naron,Naron
15572,15054,0001701,Naron,Naron
15573,15054,0002201,"Rio Do Pozo","Rio Do Pozo"
15576,15076,0601199,"Abelleira (A)",*Diseminado*
15576,15076,0602699,"Barcia (A)",*Diseminado*
15576,15076,0603299,"Batán (O)",*Diseminado*
15576,15076,0604799,Cabanas,*Diseminado*
15576,15076,0605099,"Campo Labrado",*Diseminado*
15576,15076,0606399,"Cancelas (As)",*Diseminado*
15576,15076,0607999,"Castelo (O)",*Diseminado*
15576,15076,0608599,"Cernada (A)",*Diseminado*
15576,15076,0609899,Correlo,*Diseminado*
15576,15076,0611999,"Chao (O)",*Diseminado*
15576,15076,0612499,"Eirixado (O)",*Diseminado*
15576,15076,0613099,"Ferraría (A)",*Diseminado*
15576,15076,0614599,"Foxos (Os)",*Diseminado*
15576,15076,0615899,Fontao,*Diseminado*
15576,15076,0616199,"Fontela (A)",*Diseminado*
15576,15076,0617799,"Fraguela (A)",*Diseminado*
15576,15076,0618399,"Freixo (O)",*Diseminado*
15576,15076,0619699,"Furado (O)",*Diseminado*
15576,15076,0620099,Lourido,*Diseminado*
15576,15076,0621799,"Nabeiras (As)",*Diseminado*
15576,15076,0622299,"Paraños (Os)",*Diseminado*
15576,15076,0623899,Penavidreira,*Diseminado*
15576,15076,0624399,Pereiras,*Diseminado*
15576,15076,0625699,Pielas,*Diseminado*
15576,15076,0626999,"Piñeiro (O)",*Diseminado*
15576,15076,0627599,"Pousadoiro (O)",*Diseminado*
15576,15076,0628199,Quintiá,*Diseminado*
15576,15076,0629499,Racamonde,*Diseminado*
15576,15076,0630899,Riolimpo,*Diseminado*
15576,15076,0631599,Saldoiro,*Diseminado*
15576,15076,0632099,"Bidueda (A)",*Diseminado*
15576,15076,0633699,"Vila (A)",*Diseminado*
15576,15076,0634199,Vilarbó,*Diseminado*
15576,15076,0635499,Vilarxá,*Diseminado*
15576,15076,0636799,"Penamoura (A)",*Diseminado*
15576,15076,0637399,"Campo Grande",*Diseminado*
15576,15076,0638999,"Casanova (A)",*Diseminado*
15576,15076,0639299,"Chao Do Pío (O)",*Diseminado*
15576,15076,0640699,Gundisalva,*Diseminado*
15576,15076,0641399,"Longra (A)",*Diseminado*
15576,15076,0642899,"Monte (O)",*Diseminado*
15576,15076,0643499,"Pena (A)",*Diseminado*
15576,15076,0644999,"Pico (O)",*Diseminado*
15577,15055,0101699,"Torrentes (Os)",*Diseminado*
15577,15055,0102101,Bouzarredonda,Bouzarredonda
15577,15055,0103701,Cobeluda,Cobeluda
15577,15055,0104201,Corredoira,Corredoira
15577,15055,0105501,Chisqueira,Chisqueira
15577,15055,0106801,Fontevella,Fontevella
15577,15055,0107499,Foxos,*Diseminado*
15577,15055,0108099,Galanos,*Diseminado*
15577,15055,0109301,Liñares,Liñares
15577,15055,0110799,Lobeira,*Diseminado*
15577,15055,0111401,Pedros,Pedros
15577,15055,0112999,Riocobo,*Diseminado*
15577,15055,0113501,"Roxal (O)","Roxal (O)"
15577,15055,0114099,Salgueiras,*Diseminado*
15577,15055,0115399,Sandes,*Diseminado*
15577,15055,0116601,Souto,Souto
15577,15055,0117299,Torre,*Diseminado*
15577,15055,0118801,"Vila de Anca","Vila de Anca"
15577,15055,0119199,Vilar,*Diseminado*
15577,15055,0120599,"Camiño Da Fervenza",*Diseminado*
15577,15055,0121201,"Cobos (Os)","Cobos (Os)"
15578,15054,0101601,Agrande,Agrande
15578,15054,0102199,Borrallada,*Diseminado*
15578,15054,0103799,Borreiros,*Diseminado*
15578,15054,0105599,"Campo Das Ratas",*Diseminado*
15578,15054,0106899,Carballosa,*Diseminado*
15578,15054,0107499,Costa,*Diseminado*
15578,15054,0108099,Chousa,*Diseminado*
15578,15054,0109399,Fernande,*Diseminado*
15578,15054,0110799,Gadoi,*Diseminado*
15578,15054,0111499,Mata,*Diseminado*
15578,15054,0112901,Nelle,Nelle
15578,15054,0113501,"Pena de Embade","Pena de Embade"
15578,15054,0114001,Sobecos,Sobecos
15578,15054,0901899,Areosa,*Diseminado*
15578,15054,0902399,"Verruga (A)",*Diseminado*
15578,15054,0903901,Forxas,Forxas
15578,15054,0904401,Fraga,Fraga
15578,15054,0905701,"Igrexa (A)","Igrexa (A)"
15578,15054,0906099,"Pena Parda",*Diseminado*
15578,15054,0907699,Prados,*Diseminado*
15578,15054,0908201,Revolta,Revolta
15578,15054,0909501,Sequeiro,Sequeiro
15578,15054,0910999,"Venta (A)",*Diseminado*
15578,15054,0911601,"Bicas (Os)","Bicas (Os)"
15578,15054,0912199,Vilar,*Diseminado*
15579,15055,0401399,Casanova,*Diseminado*
15579,15055,0402899,"Chao Da Aldea",*Diseminado*
15579,15055,0403499,Cheda,*Diseminado*
15579,15055,0404999,Ladeiro,*Diseminado*
15579,15055,0405201,"Porta Da Pena","Porta Da Pena"
15580,15076,0301499,Amido,*Diseminado*
15580,15076,0303599,Bouzamaior,*Diseminado*
15580,15076,0304099,"Camiño Grande (O)",*Diseminado*
15580,15076,0308899,"Castiñeira (A)",*Diseminado*
15580,15076,0309199,"Castro (O)",*Diseminado*
15580,15076,0310599,"Coto (O)",*Diseminado*
15580,15076,0311299,"Couce (O)",*Diseminado*
15580,15076,0312799,"Fervenza (A)",*Diseminado*
15580,15076,0313399,"Fraguela (A)",*Diseminado*
15580,15076,0314899,"Gaiteiros (Os)",*Diseminado*
15580,15076,0315199,"Ermida (A)",*Diseminado*
15580,15076,0316499,"Hedreiro (O)",*Diseminado*
15580,15076,0317099,"Lombo (O)",*Diseminado*
15580,15076,0318699,"Miguelares (Os)",*Diseminado*
15580,15076,0320399,"Outeiro (O)",*Diseminado*
15580,15076,0323199,"Pedreira (A)",*Diseminado*
15580,15076,0324699,"Pena Da Meda (A)",*Diseminado*
15580,15076,0325999,"Penalonga (A)",*Diseminado*
15580,15076,0327899,"Regueiro Cavado",*Diseminado*
15580,15076,0328499,Remicieiro,*Diseminado*
15580,15076,0329799,"Ribeira (A)",*Diseminado*
15580,15076,0330199,Solposto,*Diseminado*
15580,15076,0331899,Soutullo,*Diseminado*
15580,15076,0332399,"Torre (A)",*Diseminado*
15580,15076,0333999,"Vilar (O)",*Diseminado*
15580,15076,0335799,"Cando (O)",*Diseminado*
15580,15076,0337699,Carrío,*Diseminado*
15580,15076,0338299,"Casa Tellada (A)",*Diseminado*
15580,15076,0339599,"Costeiras (As)",*Diseminado*
15580,15076,0340999,"Curuxa (A)",*Diseminado*
15580,15076,0342199,"Fraga Nova (A)",*Diseminado*
15582,15012,1004099,"Devesa (A)",*Diseminado*
15582,15070,0804599,Castiñeira,*Diseminado*
15582,15070,0812299,Piñeiro,*Diseminado*
15582,15070,0813899,Portoferreiro,*Diseminado*
15582,15070,0814399,"Texoeiras (As)",*Diseminado*
15582,15070,0815601,"Alto Do Pio","Alto Do Pio"
15590,15036,0101699,Brion,*Diseminado*
15590,15036,0102199,Martin,*Diseminado*
15590,15036,0103799,"San Cristovo",*Diseminado*
15590,15036,0104299,"San Felipe",*Diseminado*
15590,15036,0202099,"Cabana (A)",*Diseminado*
15590,15036,0205499,"San Antonio",*Diseminado*
15590,15036,0601101,"Graña (A)","Graña (A)"
15591,15036,0203699,"Estrada Do Cruce",*Diseminado*
15591,15036,0204199,Montecuruto,*Diseminado*
15592,15036,0901899,"Vila Da Area",*Diseminado*
15592,15036,0902399,"Vila Da Eirexa",*Diseminado*
15592,15036,0903901,"Tralo Outeiro","Tralo Outeiro"
15593,15036,0201599,"Barca de Arriba (A)",*Diseminado*
15593,15036,0401399,Valon,*Diseminado*
15593,15036,0402899,"Valon Vello",*Diseminado*
15593,15036,0403499,Cariño,*Diseminado*
15593,15036,0404999,"Confurco (O)",*Diseminado*
15593,15036,0405299,"Chousa (A)",*Diseminado*
15593,15036,0406599,Doniños,*Diseminado*
15593,15036,0407199,Mouga,*Diseminado*
15593,15036,0408799,"Pieiro (O)",*Diseminado*
15593,15036,0409099,Vilar,*Diseminado*
15593,15036,0410499,Fonta,*Diseminado*
15594,15036,0001701,Ferrol,Ferrol
15594,15036,0301499,"Aldea (A)",*Diseminado*
15594,15036,0302999,Covarradeiras,*Diseminado*
15594,15036,0303599,"Pedreira (A)",*Diseminado*
15594,15036,0304099,Ragon,*Diseminado*
15594,15036,0501299,Castiñeira,*Diseminado*
15594,15036,0502799,"Cha Da Mariña",*Diseminado*
15594,15036,0503399,Esmelle,*Diseminado*
15594,15036,0504899,Lodeiro,*Diseminado*
15594,15036,0505199,Mouga,*Diseminado*
15594,15036,0506499,Rioxunto,*Diseminado*
15595,15036,0801999,Bustelo,*Diseminado*
15595,15036,0802499,Cha,*Diseminado*
15595,15036,0803099,Rilo,*Diseminado*
15595,15036,0804599,Taboada,*Diseminado*
15595,15036,0805899,Vilela,*Diseminado*
15595,15036,0806199,Fontela,*Diseminado*
15595,15036,0807799,Confurco,*Diseminado*
15595,15036,1001499,Marmancon,*Diseminado*
15596,15054,1101399,Barreiros,*Diseminado*
15596,15054,1102899,Borrallada,*Diseminado*
15596,15054,1103499,"Camiño (O)",*Diseminado*
15596,15054,1104999,"Camiño Novo (O)",*Diseminado*
15596,15054,1105201,Carballo,Carballo
15596,15054,1106599,Cucheiro,*Diseminado*
15596,15054,1107199,Eiravedra,*Diseminado*
15596,15054,1108701,"Feira Do Trece (A)","Feira Do Trece (A)"
15596,15054,1109099,Figueiras,*Diseminado*
15596,15054,1110499,"Freixido (O)",*Diseminado*
15596,15054,1111199,Gandara,*Diseminado*
15596,15054,1112699,Guiove,*Diseminado*
15596,15054,1113201,Lagoela,Lagoela
15596,15054,1114799,Martianes,*Diseminado*
15596,15054,1115099,Pazo,*Diseminado*
15596,15054,1116399,Pedreira,*Diseminado*
15596,15054,1117999,Pereiro,*Diseminado*
15596,15054,1118501,Placente,Placente
15596,15054,1119899,Prados,*Diseminado*
15596,15054,1120299,Rapadoiro,*Diseminado*
15596,15054,1121999,Revolta,*Diseminado*
15596,15054,1122499,"Rio Da Lousa",*Diseminado*
15596,15054,1123099,Rocha,*Diseminado*
15596,15054,1124501,Sabin,Sabin
15596,15054,1125899,Salgueiral,*Diseminado*
15596,15054,1126199,Salgueiras,*Diseminado*
15596,15054,1127701,Villallonte,Villallonte
15597,15054,0201599,Animas,*Diseminado*
15597,15054,0202099,Braña,*Diseminado*
15597,15054,0203601,Bustelo,Bustelo
15597,15054,0204199,Cabrita,*Diseminado*
15597,15054,0205499,Calvos,*Diseminado*
15597,15054,0206799,"Carballo Furado",*Diseminado*
15597,15054,0207399,Costa,*Diseminado*
15597,15054,0208999,Gaiba,*Diseminado*
15597,15054,0209299,"Chao (O)",*Diseminado*
15597,15054,0210699,Pielas,*Diseminado*
15597,15054,0211399,Santa,*Diseminado*
15597,15054,0212899,Tortos,*Diseminado*
15597,15054,0213401,"Bidueiros (Os)","Bidueiros (Os)"
15597,15054,0214999,"Vista Alegre",*Diseminado*
15597,15054,0215299,Casanova,*Diseminado*
15597,15054,0216501,Cerdeiras,Cerdeiras
15597,15054,0217199,Pouso,*Diseminado*
15597,15054,1001499,Bazon,*Diseminado*
15597,15054,1002901,Carballo,Carballo
15597,15054,1004099,"Castro Da Ermida (O)",*Diseminado*
15597,15054,1007201,Catasol,Catasol
15597,15054,1009101,Congostras,Congostras
15597,15054,1010599,Corredoira,*Diseminado*
15597,15054,1011299,Costeira,*Diseminado*
15597,15054,1012799,Cotelo,*Diseminado*
15597,15054,1013301,Faxin,Faxin
15597,15054,1015199,Gandara,*Diseminado*
15597,15054,1016499,Loureiros,*Diseminado*
15597,15054,1017099,Meizoso,*Diseminado*
15597,15054,1018699,Mosteiro,*Diseminado*
15597,15054,1019999,Novas,*Diseminado*
15597,15054,1020399,Painzas,*Diseminado*
15597,15054,1021099,Pallota,*Diseminado*
15597,15054,1022599,Pedra,*Diseminado*
15597,15054,1023199,Pereiruga,*Diseminado*
15597,15054,1024699,Piñeiros,*Diseminado*
15597,15054,1026299,Pozo,*Diseminado*
15597,15054,1027899,Pradelo,*Diseminado*
15597,15054,1028499,Revolta,*Diseminado*
15597,15054,1029799,"Rio Do Couto",*Diseminado*
15597,15054,1031899,Vacariza,*Diseminado*
15597,15054,1032399,"Bidueiros (Os)",*Diseminado*
15597,15054,1033999,Castro,*Diseminado*
15597,15054,1034499,"Rio Vello (O)",*Diseminado*
15597,15054,1035799,"Torre (A)",*Diseminado*
15598,15076,0202099,Cadavás,*Diseminado*
15598,15076,0203699,Caínce,*Diseminado*
15598,15076,0204199,"Camba (A)",*Diseminado*
15598,15076,0205499,"Castiñeira (A)",*Diseminado*
15598,15076,0206799,"Costa (A)",*Diseminado*
15598,15076,0207399,"Coto (O)",*Diseminado*
15598,15076,0208999,"Couce Da Fraga (O)",*Diseminado*
15598,15076,0209299,Chao,*Diseminado*
15598,15076,0210699,"Filgueiras (As)",*Diseminado*
15598,15076,0211399,"Fraga (A)",*Diseminado*
15598,15076,0212899,"Gándara (A)",*Diseminado*
15598,15076,0213499,"Xestal (O)",*Diseminado*
15598,15076,0214999,Lapas,*Diseminado*
15598,15076,0215299,"Leiriña (A)",*Diseminado*
15598,15076,0216599,"Nogueira (A)",*Diseminado*
15598,15076,0217199,"Pico de Ferreira (O)",*Diseminado*
15598,15076,0218799,Piñeiros,*Diseminado*
15598,15076,0219099,"Praza (A)",*Diseminado*
15598,15076,0220499,Pontellas,*Diseminado*
15598,15076,0221199,"Pontigos (Os)",*Diseminado*
15598,15076,0222699,"Rosoiro (O)",*Diseminado*
15598,15076,0223201,"Chao de San Cristovo (O)","Chao de San Cristovo (O)"
15598,15076,0224799,Santiso,*Diseminado*
15598,15076,0225099,"Seara (A)",*Diseminado*
15598,15076,0226399,"Seixo (O)",*Diseminado*
15598,15076,0227999,"Senra (A)",*Diseminado*
15598,15076,0228599,"Souto Calvo",*Diseminado*
15598,15076,0229899,"Sumeiro (O)",*Diseminado*
15598,15076,0231999,"Bidueiro (O)",*Diseminado*
15598,15076,0232499,"Vila (A)",*Diseminado*
15598,15076,0233099,"Borreiros de Abaixo",*Diseminado*
15598,15076,0234599,"Borreiros de Arriba",*Diseminado*
15598,15076,0235899,"Chabola (A)",*Diseminado*
15598,15076,0237799,"Picheira (A)",*Diseminado*
15598,15076,0238399,"Pico de Caínce (O)",*Diseminado*
15600,15069,0701001,Pontedeume,Pontedeume
15607,15069,0401301,Allon,Allon
15607,15069,0402801,Castrelo,Castrelo
15607,15069,0403499,Centroña,*Diseminado*
15607,15069,0404901,"Portiño (O)","Portiño (O)"
15607,15069,0405201,Ventosa,Ventosa
15607,15069,0406501,Vizus,Vizus
15607,15069,0407199,Caldagueiro,*Diseminado*
15608,15048,0001701,"Costa Miño Golf","Costa Miño Golf"
15608,15048,0701001,Bollo,Bollo
15608,15048,0702501,"Fondal (O)","Fondal (O)"
15608,15048,0704699,Nigrofe,*Diseminado*
15608,15048,0706299,Rio,*Diseminado*
15608,15048,0707801,Sambollo,Sambollo
15608,15048,0708499,"Torre (A)",*Diseminado*
15608,15048,0709701,"Amieira (A)","Amieira (A)"
15608,15048,0710101,"Arbosa (A)","Arbosa (A)"
15608,15048,0711801,Bermaño,Bermaño
15608,15048,0712301,"Berrugueiras (As)","Berrugueiras (As)"
15608,15048,0713901,Caldeviñas,Caldeviñas
15608,15048,0714401,"Calle (A)","Calle (A)"
15608,15048,0715799,"Covo (O)",*Diseminado*
15608,15048,0716001,"Curras (Os)","Curras (Os)"
15608,15048,0717601,"Curro (O)","Curro (O)"
15608,15048,0718299,"Fonte Da Leira (A)",*Diseminado*
15608,15048,0719599,"Picota (A)",*Diseminado*
15608,15048,0720901,"Praia de Lago","Praia de Lago"
15608,15048,0721601,"Redonda (A)","Redonda (A)"
15608,15048,0722199,"Vieiros (Os)",*Diseminado*
15608,15048,0723799,"Viñas (As)",*Diseminado*
15608,15048,0801901,Buiña,Buiña
15608,15048,0802499,"Graña (A)",*Diseminado*
15608,15048,0803001,Ombre,Ombre
15608,15048,0804599,Modia,*Diseminado*
15608,15048,0805899,Picota,*Diseminado*
15608,15048,0806199,"Valgote (O)",*Diseminado*
15608,15048,0808301,"Agra (A)","Agra (A)"
15608,15048,0809601,"Apeadeiro (O)","Apeadeiro (O)"
15608,15048,0810001,"Avesada (A)","Avesada (A)"
15608,15048,0811799,"Curras (Os)",*Diseminado*
15608,15048,0812299,"Fonte (A)",*Diseminado*
15608,15048,0813899,"Outeiro (O)",*Diseminado*
15608,15048,0814301,"San Xoan","San Xoan"
15608,15048,0815699,"Souto (O)",*Diseminado*
15608,15048,0816901,Xario,Xario
15608,15048,0817599,"Couto (O)",*Diseminado*
15608,15069,0207301,"Herbosa (A)","Herbosa (A)"
15608,15069,0208901,Ver,Ver
15608,15069,0209201,Boebre,Boebre
15609,15050,0601199,Aspera,*Diseminado*
15609,15050,0602699,Carreiras,*Diseminado*
15609,15050,0603299,Casablanca,*Diseminado*
15609,15050,0604799,Casanova,*Diseminado*
15609,15050,0605099,Cortellos,*Diseminado*
15609,15050,0606399,Curras,*Diseminado*
15609,15050,0607999,Lombo,*Diseminado*
15609,15050,0608599,Pape,*Diseminado*
15609,15050,0609899,Penedos,*Diseminado*
15609,15069,0501299,"Ameneiral (O)",*Diseminado*
15609,15069,0502799,"Barral (O)",*Diseminado*
15609,15069,0503399,"Cabria Vella",*Diseminado*
15609,15069,0504899,"Campo de Cosme",*Diseminado*
15609,15069,0505199,"Capela (A)",*Diseminado*
15609,15069,0506499,"Castelo (O)",*Diseminado*
15609,15069,0507001,"Castro (O)","Castro (O)"
15609,15069,0508601,"Cruz Do Cabildo (A)","Cruz Do Cabildo (A)"
15609,15069,0509901,Esteiro,Esteiro
15609,15069,0510399,Figuerido,*Diseminado*
15609,15069,0511099,"Goive de Arriba",*Diseminado*
15609,15069,0512599,"Graña (A)",*Diseminado*
15609,15069,0513199,"Lourido (O)",*Diseminado*
15609,15069,0514699,"Pillada (A)",*Diseminado*
15609,15069,0515999,"Pontellas (As)",*Diseminado*
15609,15069,0516299,"San Cibrao",*Diseminado*
15609,15069,0517899,"San Cosme",*Diseminado*
15609,15069,0518499,"Silvar (O)",*Diseminado*
15609,15069,0519799,"Viña (A)",*Diseminado*
15609,15069,0520199,"Gandara (A)",*Diseminado*
15609,15069,0521899,"Seixo (O)",*Diseminado*
15609,15069,0601199,"Bouza Longa",*Diseminado*
15609,15069,0602699,Bufarda,*Diseminado*
15609,15069,0603201,"Cabria Nova","Cabria Nova"
15609,15069,0604701,"Chao de Ombre","Chao de Ombre"
15609,15069,0605099,"Mediña (A)",*Diseminado*
15609,15069,0606399,"Orela (A)",*Diseminado*
15609,15069,0607999,Outeiro,*Diseminado*
15609,15069,0608599,"Peteiro (O)",*Diseminado*
15609,15069,0609899,"Rega (A)",*Diseminado*
15609,15069,0610299,"Regueira (A)",*Diseminado*
15609,15069,0611999,Riolongo,*Diseminado*
15609,15069,0612499,Sobrado,*Diseminado*
15609,15069,0613099,"Viso (O)",*Diseminado*
15609,15069,0614599,Portela,*Diseminado*
15611,15015,0201501,Balvis,Balvis
15611,15015,0202099,"Caneta (A)",*Diseminado*
15611,15015,0203699,"Curras (Os)",*Diseminado*
15611,15015,0204101,Formaris,Formaris
15611,15015,0205499,"Igrexa (A)",*Diseminado*
15611,15015,0206701,"Pedra Do Couto (A)","Pedra Do Couto (A)"
15611,15015,0207301,"Pena de Iris (A)","Pena de Iris (A)"
15611,15015,0208999,"Salto de Baixo (O)",*Diseminado*
15611,15015,0209299,"Salto de Riba (O)",*Diseminado*
15611,15015,0601199,"Barqueiro (O)",*Diseminado*
15611,15015,0602699,"Cotiño (O)",*Diseminado*
15611,15015,0603299,Manxarin,*Diseminado*
15611,15015,0604799,"Martices (Os)",*Diseminado*
15611,15015,0605001,"Piñeiros (Os)","Piñeiros (Os)"
15611,15015,0606399,Porcar,*Diseminado*
15611,15015,0607999,"Ribas (Os)",*Diseminado*
15611,15015,0608599,Valedoso,*Diseminado*
15611,15015,0609899,"Bouces (Os)",*Diseminado*
15611,15015,0610299,"Feal (O)",*Diseminado*
15612,15015,0301401,"Barreiras (As)","Barreiras (As)"
15612,15015,0302901,"Feal (O)","Feal (O)"
15612,15015,0303599,"Fontenova (A)",*Diseminado*
15612,15015,0304001,Pedreiras,Pedreiras
15612,15015,0305301,"Peon (O)","Peon (O)"
15612,15015,0306601,"Pereiro (O)","Pereiro (O)"
15612,15015,0307201,Relousada,Relousada
15612,15015,0308801,"Torre (A)","Torre (A)"
15612,15015,0309199,"Anidos (Os)",*Diseminado*
15612,15015,0501201,Barcia,Barcia
15612,15015,0502799,Horta,*Diseminado*
15612,15015,0503399,"Lousada (A)",*Diseminado*
15612,15015,0504899,"Monte (O)",*Diseminado*
15612,15015,0505199,"Pazo (O)",*Diseminado*
15612,15015,0506499,"San Marcos",*Diseminado*
15612,15015,0507099,"Someiro (O)",*Diseminado*
15612,15015,0508601,"Xicos (Os)","Xicos (Os)"
15612,15015,0701099,"Ameneiros (Os)",*Diseminado*
15612,15015,0702599,Cerdeiras,*Diseminado*
15612,15015,0703199,"Duras (Os)",*Diseminado*
15612,15015,0704699,"Igrexario (O)",*Diseminado*
15612,15015,0705901,Xabariz,Xabariz
15612,15015,0706299,"Lagoa (A)",*Diseminado*
15612,15015,0707801,"Lamas (Os)","Lamas (Os)"
15612,15015,0708401,Lavandeira,Lavandeira
15612,15015,0709799,"Rua (A)",*Diseminado*
15612,15015,0710199,"Sardiñas (Os)",*Diseminado*
15612,15015,0711899,"Fontiñas (As)",*Diseminado*
15612,15015,0712399,"Lugar de Paz",*Diseminado*
15613,15018,0201599,"Ameneiro (O)",*Diseminado*
15613,15018,0202099,"Braña (A)",*Diseminado*
15613,15018,0203699,"Calzados (Os)",*Diseminado*
15613,15018,0204199,"Campos (Os)",*Diseminado*
15613,15018,0205499,Cenzoi,*Diseminado*
15613,15018,0206799,"Corveira (A)",*Diseminado*
15613,15018,0207399,"Graña (A)",*Diseminado*
15613,15018,0208999,"Igrexa (A)",*Diseminado*
15613,15018,0209299,"Enxertados (Os)",*Diseminado*
15613,15018,0210699,Paizas,*Diseminado*
15613,15018,0211399,"Pazo (O)",*Diseminado*
15613,15018,0212899,"Porta (A)",*Diseminado*
15613,15018,0213499,"Porto Do Corgo (O)",*Diseminado*
15613,15018,0214999,"Bidueiro (O)",*Diseminado*
15613,15018,0215299,"Xesteira (A)",*Diseminado*
15613,15018,0216599,"Cruceiro (O)",*Diseminado*
15613,15018,0217199,"Fonte (A)",*Diseminado*
15613,15018,0301499,"Barreiro (O)",*Diseminado*
15613,15018,0302999,"Bouza (A)",*Diseminado*
15613,15018,0303599,"Buiña (A)",*Diseminado*
15613,15018,0304099,"Cadaval (O)",*Diseminado*
15613,15018,0305399,"Carballas (Os)",*Diseminado*
15613,15018,0306699,"Castiñeira (A)",*Diseminado*
15613,15018,0307299,"Coto (O)",*Diseminado*
15613,15018,0308899,Fiunte,*Diseminado*
15613,15018,0309199,Formariz,*Diseminado*
15613,15018,0310599,Fornelos,*Diseminado*
15613,15018,0311299,"Grua (A)",*Diseminado*
15613,15018,0312799,Guillurfe,*Diseminado*
15613,15018,0313399,"Igrexa (A)",*Diseminado*
15613,15018,0314899,"Enxertados (Os)",*Diseminado*
15613,15018,0315199,"Machuco (O)",*Diseminado*
15613,15018,0316499,Martin,*Diseminado*
15613,15018,0318699,"Pouso (O)",*Diseminado*
15613,15018,0319999,"Roxedoiros (Os)",*Diseminado*
15613,15018,0320399,"Teixo (O)",*Diseminado*
15613,15018,0321001,"Vilar de Mouros","Vilar de Mouros"
15613,15018,0322599,"Campo (O)",*Diseminado*
15613,15018,0401399,"Augas Roibas",*Diseminado*
15613,15018,0402899,Arnoso,*Diseminado*
15613,15018,0403499,"Barbela (A)",*Diseminado*
15613,15018,0404999,Bertoña,*Diseminado*
