codigo_postal,municipio_id
09491,09421
09493,09065
09493,09387
09500,09209
09510,09189
09510,09908
09511,09050
09511,09190
09511,09908
09512,09209
09512,09908
09513,09209
09513,09903
09514,09189
09514,09209
09514,09214
09515,09209
09515,09213
09530,09238
09540,09394
09545,09410
09549,09213
09549,09394
09549,09412
09549,09903
09550,09903
09551,09014
09551,09905
09553,09903
09554,09903
09555,09903
09556,09903
09557,09215
09557,09216
09557,09903
09558,09409
09558,09903
09559,09014
09559,09217
09559,09238
09560,09124
09566,09124
09567,09124
09567,09215
09568,09215
09569,09124
09569,09214
09569,09410
09570,09025
09571,09011
09571,09012
09571,09413
09572,09011
09572,09409
09572,09413
09573,09216
09574,09216
09580,09410
09585,09410
09586,09410
09587,09410
09588,09410
09589,09250
09589,09410
09591,09904
09591,09906
09592,09071
09592,09272
09592,09327
09593,09006
09593,09068
09593,09238
09593,09244
09593,09328
09593,09329
09594,09213
09600,09330
09610,09105
09610,09122
09610,09358
09611,09070
09611,09154
09611,09450
09612,09062
09612,09144
09612,09201
09612,09268
09613,09038
09613,09110
09613,09223
09613,09269
09613,09312
09613,09330
09613,09478
09614,09039
09614,09173
09614,09414
09615,09037
09615,09226
09615,09318
09615,09330
09616,09378
09617,09356
09618,09356
09619,09163
09620,09221
09620,09315
09620,09332
09620,09362
09631,09020
09640,09078
09640,09169
09640,09183
09640,09184
09640,09191
09640,09200
09640,09340
09640,09381
09640,09430
09640,09476
09641,09119
09642,09030
09642,09200
09645,09388
09646,09476
09647,09314
09649,09248
09649,09381
09649,09447
09650,09066
09650,09430
09651,09191
09652,09449
09653,09181
09654,09181
09660,09163
09660,09302
09670,09289
09679,09232
09680,09246
09690,09425
09691,09084
09691,09225
09692,09067
09693,09309
10000,10037
10001,10037
10002,10037
10003,10037
10004,10037
10005,10037
10095,10037
10100,10121
10109,10121
10110,10110
10110,10112
10120,10109
10129,10029
10130,10219
10131,10201
10132,10020
10133,10073
10134,10043
10135,10009
10136,10044
10137,10017
10140,10087
10160,10010
10161,10023
10162,10052
10163,10012
10164,10037
10169,10217
10170,10126
10180,10198
10181,10177
10182,10193
10183,10194
10184,10192
10185,10027
10185,10031
10186,10188
10187,10007
10189,10161
10189,10163
10189,10165
10189,10217
10190,10049
10191,10170
10192,10098
10193,10178
10194,10125
10195,10037
10197,10007
10198,10168
10199,10037
10200,10195
10210,10113
10220,10195
10230,10092
10240,10066
10250,10077
10251,10011
10252,10186
10260,10166
10261,10153
10261,10158
10262,10002
10263,10209
10269,10158
10270,10069
10270,10160
10271,10149
10272,10161
10280,10102
10290,10195
10291,10013
10291,10195
10292,10195
10300,10131
10310,10180
10317,10065
10318,10180
10318,10905
10319,10180
10319,10904
10320,10030
10328,10075
10329,10042
10329,10120
10329,10197
10330,10213
10331,10048
10331,10213
10332,10197
10332,10200
10333,10083
10334,10141
10335,10140
10340,10060
10341,10132
10350,10019
10359,10097
10359,10160
10360,10057
10370,10070
10370,10093
10371,10159
10372,10033
10373,10033
10374,10134
10380,10103
10390,10173
10391,10901
10392,10028
10392,10085
10393,10199
10394,10026
10394,10122
10400,10104
10410,10022
10411,10138
10412,10079
10413,10191
10414,10065
10420,10181
10430,10068
10440,10014
10450,10104
10450,10105
10459,10091
10460,10110
10470,10212
10480,10111
10484,10902
10490,10204
10490,10212
10491,10179
10492,10206
10493,10157
10500,10203
10509,10203
10510,10169
10511,10046
10512,10094
10513,10062
10514,10203
10515,10203
10516,10203
10519,10203
10520,10058
10520,10182
10521,10182
10528,10176
10529,10114
10530,10175
10540,10123
10550,10018
10560,10092
10560,10095
10570,10162
10580,10119
10590,10116
10591,10092
10591,10116
10591,10182
10592,10056
10593,10049
10600,10148
10610,10035
10611,10183
10612,10107
10613,10130
10614,10196
10615,10147
10616,10036
10616,10054
10616,10090
10617,10154
10617,10184
10620,10041
10623,10041
10623,10135
10624,10041
10624,10108
10625,10108
10626,10135
10627,10135
10628,10051
10628,10135
10629,10041
10629,10135
10630,10041
10630,10050
10630,10146
10630,10175
10638,10146
10639,10146
10640,10050
10649,10050
10649,10144
10650,10006
10660,10137
10660,10167
10661,10167
10662,10117
10663,10063
10663,10103
10664,10124
10665,10090
10666,10005
10666,10172
10667,10136
10670,10047
10671,10016
10671,10047
10671,10148
10672,10202
10680,10116
10690,10148
10690,10903
10691,10076
10692,10089
10693,10155
10694,10190
10695,10175
10696,10025
10696,10081
10697,10116
10697,10181
10697,10182
10700,10096
10710,10216
10711,10086
10720,10214
10728,10106
10729,10034
10730,10055
10739,10174
10740,10015
10748,10001
10749,10080
10750,10024
10759,10078
10800,10067
10810,10127
10810,10198
10811,10067
10811,10089
10811,10129
10812,10211
10813,10152
10814,10207
10815,10088
10816,10053
10816,10089
10817,10040
10818,10053
10818,10059
10820,10045
10824,10099
10828,10151
10829,10045
10829,10099
10829,10139
10829,10155
10830,10189
10839,10189
10840,10128
10848,10902
10849,10084
10849,10101
10850,10100
10857,10003
10858,10215
10859,10171
10860,10084
10864,10187
10865,10039
10866,10071
10867,10156
10868,10093
10869,10185
10870,10061
10879,10004
10880,10084
10880,10218
10881,10038
10882,10143
10883,10150
10885,10039
10890,10205
10891,10072
10892,10164
10893,10210
10895,10064
10896,10142
10897,10045
10900,10021
10910,10115
10920,10037
10930,10133
10940,10082
10950,10032
10960,10208
10970,10118
10980,10008
10989,10008
10990,10008
10991,10145
11001,11012
11002,11012
11003,11012
11004,11012
11005,11012
11006,11012
11007,11012
11008,11012
11009,11012
11010,11012
11011,11012
11012,11012
11100,11031
11130,11015
11139,11015
11140,11014
11149,11014
11150,11007
11150,11039
11158,11039
11159,11007
11159,11039
11160,11007
11170,11023
11178,11025
11179,11023
11179,11039
11180,11001
11190,11901
11201,11004
11202,11004
11203,11004
11204,11004
11205,11004
11206,11004
11207,11004
11300,11022
11300,11029
11310,11033
11311,11032
11311,11033
11312,11033
11313,11033
11314,11033
11320,11021
11330,11021
11339,11021
11340,11903
11350,11013
11360,11033
11368,11033
11369,11033
11370,11008
11379,11008
11380,11035
11389,11005
11390,11004
11390,11035
11391,11004
11391,11035
11392,11035
11393,11007
11393,11035
11400,11020
11401,11020
11402,11020
11403,11020
11404,11020
11405,11020
11406,11020
11407,11020
11408,11020
11500,11027
11510,11028
11518,11028
11519,11028
11520,11010
11520,11030
11540,11032
11549,11032
11550,11016
11560,11037
11570,11020
11579,11020
11580,11902
11590,11020
11591,11020
11592,11020
11593,11020
11594,11020
11595,11020
11596,11020
11600,11038
11610,11019
11611,11040
11612,11009
11620,11006
11630,11006
11638,11006
11639,11003
11640,11010
11648,11017
11649,11010
11650,11041
11659,11029
11660,11026
11670,11011
11679,11019
11680,11005
11687,11018
11688,11042
11689,11005
11690,11024
11691,11036
11692,11034
11693,11002
12001,12040
12002,12040
12003,12040
12004,12040
12005,12040
12006,12040
12100,12005
12100,12040
12110,12005
12118,12122
12119,12005
12119,12049
12120,12072
12121,12005
12122,12060
12122,12122
12123,12041
12123,12073
12124,12055
12124,12130
12125,12142
12126,12048
12127,12048
12130,12902
12131,12122
12132,12001
12133,12001
12134,12025
12134,12055
12135,12067
12135,12139
12138,12045
12140,12003
12150,12129
12159,12038
12160,12026
12161,12119
12162,12134
12163,12051
12164,12105
12165,12014
12166,12105
12170,12100
12179,12111
12180,12033
12181,12029
12182,12105
12183,12132
12184,12103
12184,12120
12185,12050
12186,12098
12190,12031
12190,12124
12191,12094
12192,12128
12193,12105
12193,12124
12194,12124
12200,12084
12210,12095
12220,12084
12221,12109
12222,12002
12222,12006
12223,12108
12224,12017
12224,12131
12225,12064
12225,12116
12230,12015
12230,12058
12230,12059
12230,12113
12230,12123
12231,12046
12232,12013
12232,12046
12232,12118
12300,12080
12310,12060
12310,12061
12311,12087
12311,12137
12311,12141
12312,12075
12312,12083
12312,12112
12315,12127
12316,12080
12317,12068
12318,12045
12318,12091
12319,12037
12320,12099
12330,12101
12330,12121
12340,12070
12350,12036
12360,12052
12370,12052
12400,12104
12410,12012
12412,12067
12412,12104
12413,12010
12413,12039
12414,12008
12414,12104
12414,12125
12415,12065
12415,12076
12420,12020
12428,12063
12428,12092
12428,12133
12429,12063
12429,12090
12429,12115
12430,12022
12431,12114
12440,12043
12447,12078
12448,12079
12449,12024
12449,12069
12449,12088
12450,12071
12460,12140
12469,12097
12469,12110
12469,12140
12470,12081
12480,12106
12489,12107
12490,12018
12499,12056
12500,12138
12510,12101
12511,12096
12512,12096
12513,12042
12520,12082
12526,12136
12527,12016
12528,12057
12529,12082
12530,12027
12530,12032
12539,12901
12540,12135
12549,12021
12550,12009
12560,12028
12560,12040
12570,12004
12578,12044
12579,12004
12580,12027
12589,12034
12590,12011
12591,12074
12592,12053
12593,12077
12594,12085
12595,12033
12596,12117
12597,12102
12598,12089
12599,12093
12599,12096
12600,12126
12609,12007
12952,12053
13001,13034
13002,13034
13003,13034
13004,13034
13005,13034
13100,13063
13107,13007
13108,13051
13109,13068
13110,06062
13110,13049
13114,13901
13115,13006
13116,13006
13117,13017
13118,13017
13118,13065
13120,13065
13129,13065
13130,13042
13140,13040
13150,13031
13160,13083
13170,13056
13179,13015
13179,13066
13180,13001
13189,13015
13190,13035
13190,13056
13191,13030
13191,13067
13192,13015
13192,13025
13193,13021
13193,13041
13193,13059
13194,13052
13194,13060
13194,13065
13194,13072
13195,13034
13195,13064
13196,13034
13196,13062
13196,13063
13197,13034
13200,13053
13210,13097
13220,13904
13230,13054
13240,13079
13247,13074
13248,13010
13249,13902
13250,13039
13260,13013
13260,13023
13270,13013
13279,13088
13300,13087
13310,13087
13320,13093
13326,13057
13327,13076
13328,13014
13329,13032
13330,13092
13331,13089
13332,13089
13333,13043
13340,13004
13341,13081
13342,13069
13343,13090
13344,13084
13345,13037
13350,13058
13360,13045
13370,13027
13379,13094
13380,13009
13390,13010
13391,13008
13400,13011
13410,13002
13411,13086
13412,13038
13413,13003
13414,13012
13414,13073
13415,13015
13420,13052
13427,13036
13428,13044
13428,13052
13429,13052
13430,13029
13431,13095
13432,13022
13440,13020
13449,13024
13450,13024
13459,13015
13460,13015
13470,13015
13473,13001
13473,13015
13480,13012
13490,13046
13499,13046
13500,13071
13580,13015
13590,13048
13591,13026
13592,13055
13593,13080
13594,13055
13595,13091
13596,13015
13597,13071
13598,13015
13600,13005
13610,13028
13619,13903
13620,13061
13629,13082
13630,13078
13640,13047
13650,13070
13660,13050
13670,13096
13679,13018
13680,13044
13690,13005
13700,13082
13710,13019
13720,13005
13730,13077
13739,13027
13739,13098
13740,13085
13750,13033
13760,13016
13768,13016
13768,13098
13770,13098
13779,13027
13779,13075
14001,14021
14002,14021
14003,14021
14004,14021
14005,14021
14006,14021
14007,14021
14008,14021
14009,14021
14010,14021
14011,14021
14012,14021
14013,14021
14014,14021
14029,14021
14035,14035
14071,14067
14100,14017
14110,14030
14110,14901
14111,14017
14112,14030
14113,14030
14115,14018
14115,14030
14120,14030
14129,14030
14129,14036
14130,14033
14140,14065
14150,14059
14190,14010
14190,14021
14191,14017
14192,14021
14193,14021
14193,14024
14200,14052
14206,14064
14207,14032
14208,14011
14209,14009
14209,14029
14209,14036
14210,14026
14210,14068
14220,14026
14230,14071
14240,14009
14248,14009
14249,14009
14249,14029
14250,14070
14260,14028
14270,14035
14280,14008
14290,14029
14297,14029
14298,14029
14299,14029
14300,14073
14310,14047
14320,14026
14320,14047
14320,14073
14330,14021
14350,14021
14350,14047
14400,14054
14410,14062
14412,14051
14413,14034
14420,14067
14430,14001
14439,14001
14440,14069
14445,14016
14446,14016
14447,14016
14448,14020
14449,13015
14450,14006
14450,14042
14460,14023
14470,14074
14480,14003
14490,14072
14491,14061
14500,14056
14510,14045
14511,14038
14512,14056
14520,14027
14530,14041
14540,14057
14546,14060
14547,14060
14547,14902
14548,14040
14549,14060
14550,14042
14600,14043
14610,14001
14610,14021
14620,14018
14630,14050
14640,14066
14650,14012
14659,14012
14660,14014
14670,14063
14700,14049
14709,14036
14710,14021
14711,14021
14719,14021
14720,14005
14729,14005
14730,14053
14739,14053
14740,14036
14800,14055
14810,14015
14811,14013
14811,14015
14811,14055
14812,14004
14813,14004
14814,14055
14815,14031
14815,14055
14816,14055
14817,14055
14820,14021
14830,14025
14840,14019
14850,14007
14857,14019
14857,14046
14858,14019
14859,14007
14860,14022
14870,14075
14880,14039
14900,14038
14910,14010
14911,14038
14913,14024
14914,14048
14915,14010
14920,14002
14930,14044
14940,14013
14941,14061
14949,14013
14950,14007
14950,14036
14950,14058
14960,14058
14970,14037
14978,14037
14979,14037
15001,15030
15002,15030
15003,15030
15004,15030
15005,15030
15006,15030
15007,15030
15008,15005
15008,15030
15009,15030
15010,15030
15011,15030
15100,15019
15102,15019
15105,15019
15106,15019
15107,15019
15108,15019
15109,15019
15110,15014
15110,15068
15111,15043
15112,15043
15113,15043
15114,15068
15115,15014
15116,15014
15117,15040
15118,15040
15119,15014
15121,15016
15121,15092
15122,15016
15123,15016
15124,15052
15125,15052
15126,15052
15126,15092
15127,15092
15128,15092
15129,15092
15130,15028
15137,15028
15138,15023
15139,15031
15140,15005
15141,15005
15142,15005
15144,15005
15145,15041
15146,15041
15147,15029
15148,15029
15149,15014
15150,15092
15150,15093
15151,15034
15152,15034
15153,15037
15154,15037
15155,15037
15160,15075
15165,15008
15166,15008
15167,15008
15168,15075
15169,15075
15170,15030
15171,15058
15172,15058
15173,15058
15174,15031
15175,15021
15176,15058
15177,15058
15178,15058
15179,15058
15180,15031
15181,15017
15182,15021
15183,15021
15184,15021
15185,15024
15186,15024
15187,15024
15188,15024
15189,15031
15190,15030
15191,15030
15192,15030
15198,15031
15199,15031
15200,15057
15210,15057
15211,15057
15212,15042
15213,15057
15214,15042
15215,15042
15216,15042
15218,15042
15218,15057
15218,15071
15220,15002
15228,15002
15229,15002
15230,15062
15236,15062
15237,15062
15239,15062
15240,15053
15250,15053
15256,15045
15258,15045
15259,15053
15270,15023
15280,15013
15281,15074
15282,15074
15284,15053
15286,15062
15287,15062
15288,15062
15290,15053
15291,15053
15292,15020
15293,15020
15295,15020
15296,15020
15297,15034
15298,15023
15299,15023
15300,15009
15310,15032
15313,15039
15314,15064
15315,15050
15316,15027
15317,15003
15318,15001
15319,15008
15319,15009
15319,15064
15320,15070
15324,15070
15325,15070
15326,15070
15327,15070
15328,15070
15329,15070
15330,15061
15332,15061
15337,15044
15338,15061
15339,15044
15339,15061
15340,15061
15347,15022
15349,15061
15350,15022
15357,15022
15358,15022
15359,15022
15360,15901
15365,15901
15366,15901
15367,15061
15368,15061
15369,15901
15379,15032
15380,15902
15386,15902
15387,15902
15388,15902
15389,15902
15390,15902
15391,15902
15401,15036
15402,15036
15403,15036
15404,15036
15405,15036
15406,15036
15407,15036
15500,15035
15509,15035
15510,15055
15520,15035
15528,15035
15530,15025
15540,15054
15541,15054
15542,15087
15543,15087
15550,15087
15551,15087
15552,15087
15553,15087
15554,15087
15555,15022
15560,15076
15561,15076
15562,15076
15563,15049
15564,15049
15565,15081
15566,15081
15567,15081
15568,15081
15569,15025
15570,15054
15572,15054
15573,15054
15576,15076
15577,15055
15578,15054
15579,15055
15580,15076
15582,15012
15582,15070
15590,15036
15591,15036
15592,15036
15593,15036
15594,15036
15595,15036
15596,15054
15597,15054
15598,15076
15600,15069
15607,15069
15608,15048
15608,15069
15609,15050
15609,15069
15611,15015
15612,15015
15613,15018
15614,15069
15615,15091
15616,15091
15617,15050
15619,15050
15620,15051
15621,15015
15622,15015
15623,15004
15624,15004
15625,15004
15626,15051
15627,15035
15627,15051
15630,15048
15635,15048
15637,15091
15638,15091
15639,15048
15640,15008
15650,15017
15656,15093
15659,15017
15660,15017
15668,15017
15669,15017
15670,15031
15679,15017
15680,15059
15683,15084
15684,15059
15684,15060
15684,15084
15685,15038
15685,15047
15685,15059
15686,15038
15686,15047
15686,15086
15687,15059
15687,15086
15688,15060
15688,15078
15689,15047
15689,15059
15689,15084
15690,15005
15701,15078
15702,15078
15703,15078
15704,15078
15705,15078
15706,15078
15707,15078
15800,15046
15805,15046
15806,15083
15807,15090
15808,15079
15809,15046
15810,15006
15813,15080
15814,15080
15815,15080
15816,15010
15817,15010
15818,15010
15819,15006
15819,15046
15820,15078
15821,15066
15822,15085
15823,15066
15823,15085
15824,15066
15824,15085
15825,15066
15826,15006
15828,15085
15830,15056
15837,15077
15838,15056
15839,15007
15839,15013
15839,15056
15840,15077
15841,15077
15845,15077
15846,15077
15847,15077
15848,15077
15850,15093
15851,15093
15855,15093
15856,15093
15857,15093
15858,15093
15859,15093
15860,15077
15861,15077
15862,15007
15863,15007
15863,15056
15864,15002
15865,15013
15866,15082
15870,15002
15871,15088
15872,15088
15873,15088
15874,15088
15880,15089
15881,15012
15881,15089
15882,15012
15883,15082
15884,15060
15884,15078
15885,15089
15886,15082
15887,15066
15888,15060
15890,15078
15892,15078
15893,15078
15894,15082
15895,15002
15896,15078
15897,15078
15898,15078
15899,15078
15900,15065
15910,15065
15911,15074
15912,15074
15913,15074
15914,15065
15915,15065
15916,15033
15917,15065
15920,15072
15928,15072
15930,15011
15937,15011
15938,15011
15939,15011
15940,15067
15948,15067
15949,15067
15950,15073
15959,15073
15960,15073
15965,15073
15966,15073
15967,15073
15968,15073
15969,15073
15970,15071
15978,15071
15979,15071
15980,15065
15980,15074
15981,15033
15982,15033
15983,15072
15984,15072
15985,15072
15990,15011
15991,15011
15992,15011
15993,15073
15994,15071
15995,15071
15996,15071
15998,15071
15999,15071
16001,16078
16002,16078
16003,16078
16004,16078
16043,16043
16100,16236
16111,16004
16111,16273
16113,16152
16114,16039
16118,16029
16118,16104
16118,16142
16118,16161
16120,16903
16122,16083
16122,16902
16123,16905
16140,16245
16141,16022
16141,16070
16141,16084
16141,16163
16142,16121
16143,16122
16143,16909
16144,16085
16144,16909
16145,16909
16146,16078
16146,16280
16147,16122
16150,16215
16150,16239
16152,16031
16152,16107
16152,16219
16152,16224
16160,16148
16161,16211
16162,16211
16190,16023
16190,16904
16191,16023
16191,16030
16191,16078
16191,16254
16191,16904
16192,16040
16192,16149
16193,16078
16193,16089
16194,16023
16194,16078
16194,16904
16195,16001
16195,16019
16195,16110
16195,16211
16195,16263
16196,16263
16200,16134
16210,16042
16211,16158
16212,16908
16214,16003
16214,16092
16214,16231
16214,16237
16215,16017
16216,16081
16216,16141
16216,16199
16216,16903
16220,16175
16230,16251
16235,16113
16236,16113
16236,16244
16236,16251
16237,16118
16238,16244
16238,16251
16239,16066
16240,16155
16250,16068
16251,16096
16260,16125
16269,16157
16269,16174
16270,16248
16280,16271
16290,16098
16290,16113
16300,16052
16311,16036
16311,16043
16311,16088
16311,16109
16312,16093
16312,16097
16313,16014
16315,16008
16315,16036
16316,16044
16316,16111
16316,16115
16316,16227
16317,16187
16317,16205
16317,16278
16318,16189
16320,16202
16321,16202
16330,16117
16336,16194
16337,16135
16338,16013
16338,16062
16338,16135
16339,16095
16339,16117
16339,16194
16340,16046
16340,16074
16340,16225
16350,16055
16360,16024
16360,16131
16370,16192
16370,16258
16371,16137
16371,16274
16372,16082
16372,16150
16373,16056
16373,16150
16373,16276
16390,16146
16390,16147
16390,16177
16393,16126
16400,16203
16410,16106
16411,16086
16412,16002
16413,16212
16414,16167
16415,16249
16417,16100
16420,16016
16420,16270
16421,16103
16421,16172
16422,16216
16423,16145
16430,16186
16431,16018
16432,16181
16432,16264
16433,16012
16433,16253
16434,16129
16435,16099
16440,16130
16441,16101
16442,16269
16444,16073
16452,16181
16452,16217
16452,16218
16460,16027
16461,16119
16463,16185
16464,16010
16465,16108
16465,16151
16470,16027
16470,16032
16470,16279
16500,16112
16510,16173
16510,16240
16512,16041
16512,16173
16520,16112
16521,16112
16522,16162
16522,16206
16532,16094
16532,16112
16532,16156
16532,16250
16535,16246
16537,16011
16537,16051
16540,16112
16541,16112
16541,16160
16541,16265
16541,16906
16542,16910
16550,16112
16550,16901
16555,16901
16600,16190
16610,16061
16611,16064
16612,16065
16620,16007
16621,16195
16622,16159
16623,16072
16630,16133
16638,16153
16639,16196
16640,16033
16646,16247
16647,16087
16647,16243
16648,16255
16649,16058
16649,16128
16649,16176
16650,16124
16660,16154
16670,16171
16700,16198
16707,16060
16708,16063
16708,16166
16709,16238
16710,16026
16710,16204
16720,16047
16730,16102
16738,16049
16739,16213
16740,16015
16740,16032
16760,16139
16770,16191
16771,16266
16771,16277
16779,16034
16780,16019
16780,16132
16781,16083
16800,16170
16812,16006
16812,16009
16812,16020
16812,16169
16812,16275
16813,16188
16813,16193
16813,16228
16813,16259
16830,16901
16840,16254
16841,16005
16842,16209
16843,16272
16850,16050
16851,16038
16852,16140
16853,16143
16854,16071
16855,16025
16856,16067
16857,16045
16860,16242
16870,16035
16878,16116
16878,16123
16878,16165
16878,16197
16879,16035
16879,16057
16879,16079
16879,16234
16890,16048
16890,16053
16890,16091
16891,16053
16891,16057
16892,16053
16893,16035
17001,17079
17002,17079
17003,17079
17004,17079
17005,17079
17006,17079
17007,17079
17100,17022
17110,17902
17111,17902
17113,17902
17114,17205
17116,17901
17117,17901
17118,17901
17120,17130
17121,17057
17121,17901
17123,17197
17124,17117
17130,17062
17130,17199
17131,17153
17132,17068
17133,17068
17133,17126
17133,17191
17133,17203
17134,17195
17136,17004
17137,17217
17140,17204
17141,17018
17141,17199
17142,17211
17143,17085
17144,17055
17144,17232
17150,17163
17151,17163
17152,17172
17153,17172
17154,17183
17160,17008
17161,17116
17162,17020
17164,17163
17164,17172
17164,17903
17165,17189
17166,17189
17166,17194
17170,17007
17171,17183
17171,17194
17172,17133
17173,17133
17174,17161
17176,17207
17177,17207
17178,17139
17178,17207
17179,17149
17179,17207
17180,17215
17181,17002
17182,17020
17183,17233
17184,17233
17185,17233
17190,17155
17199,17040
17199,17163
17200,17117
17210,17117
17211,17117
17212,17117
17213,17013
17214,17144
17220,17160
17227,17227
17230,17118
17240,17089
17240,17181
17241,17142
17242,17142
17243,17090
17244,17044
17244,17901
17245,17181
17246,17181
17248,17048
17248,17160
17249,17048
17250,17048
17251,17034
17252,17034
17253,17110
17253,17209
17255,17013
17256,17121
17256,17124
17257,17070
17257,17081
17257,17199
17258,17199
17300,17023
17310,17095
17320,17118
17320,17202
17400,17027
17401,17009
17402,17009
17403,17164
17404,17146
17405,17063
17406,17220
17410,17193
17411,17213
17412,17103
17420,17193
17421,17148
17430,17095
17430,17180
17441,17028
17450,17083
17451,17159
17452,17101
17454,17157
17455,17033
17456,17033
17457,17150
17458,17073
17459,17038
17460,17049
17461,17079
17462,17025
17462,17087
17462,17097
17462,17173
17463,17067
17463,17068
17463,17168
17464,17050
17464,17166
17464,17216
17465,17187
17466,17076
17466,17232
17467,17176
17467,17187
17468,17016
17468,17218
17469,17005
17469,17052
17469,17074
17469,17151
17469,17226
17470,17178
17472,17011
17473,17210
17474,17198
17474,17225
17475,17175
17475,17210
17476,17075
17476,17119
17480,17152
17481,17169
17482,17169
17483,17016
17483,17222
17484,17066
17485,17230
17486,17047
17486,17066
17487,17047
17488,17032
17489,17140
17489,17188
17490,17092
17491,17132
17492,17132
17493,17129
17493,17223
17494,17128
17495,17120
17496,17054
17497,17138
17500,17147
17512,17096
17513,17096
17515,17212
17520,17141
17527,17094
17528,17082
17529,17141
17530,17036
17531,17036
17531,17080
17532,17096
17534,17037
17534,17043
17534,17125
17534,17145
17535,17134
17536,17201
17537,17006
17538,17006
17538,17061
17538,17069
17538,17206
17539,17024
17539,17078
17539,17084
17539,17099
17600,17066
17700,17026
17700,17086
17706,17135
17707,17001
17707,17014
17708,17041
17709,17086
17720,17102
17721,17102
17722,17060
17723,17029
17723,17234
17730,17093
17731,17196
17732,17171
17733,17003
17734,17003
17740,17221
17741,17051
17741,17228
17742,17012
17743,17228
17744,17111
17745,17088
17746,17031
17747,17031
17750,17042
17751,17158
17752,17106
17753,17064
17754,17143
17755,17143
17760,17214
17761,17030
17762,17100
17763,17100
17770,17026
17771,17182
17772,17115
17773,17136
17780,17077
17781,17227
17800,17114
17810,17114
17811,17184
17812,17114
17813,17208
17820,17015
17830,17105
17830,17162
17831,17174
17832,17058
17832,17065
17833,17071
17833,17218
17834,17035
17834,17137
17840,17186
17843,17123
17844,17056
17846,17137
17850,17019
17850,17021
17850,17162
17851,17021
17851,17098
17852,17190
17853,17010
17853,17154
17853,17200
17854,17035
17854,17165
17855,17109
17856,17046
17856,17109
17857,17185
17858,17208
17860,17167
17861,17112
17862,17170
17864,17177
17865,17177
17867,17039
17868,17107
17869,17091
17869,17192
17869,17224
18000,18140
18001,18087
18002,18087
18003,18087
18004,18087
18005,18087
18006,18087
18007,18087
18008,18087
18009,18087
18010,18087
18011,18087
18012,18087
18013,18087
18014,18087
18015,18087
18016,18087
18100,18021
18101,18911
18102,18911
18110,18905
18120,18013
18125,18013
18126,18020
18127,18077
18127,18106
18127,18107
18128,18192
18129,18020
18129,18034
18129,18174
18130,18072
18130,18126
18130,18149
18131,18185
18132,18001
18140,18140
18140,18193
18150,18084
18150,18150
18151,18145
18152,18068
18160,18094
18165,18906
18170,18011
18179,18011
18179,18189
18180,18067
18181,18063
18181,18154
18182,18087
18183,18099
18184,18024
18185,18099
18190,18047
18191,18094
18191,18157
18192,18070
18192,18168
18193,18134
18194,18062
18195,18057
18196,18134
18197,18165
18198,18101
18199,18036
18200,18127
18210,18153
18211,18050
18212,18095
18213,18111
18214,18144
18220,18003
18230,18022
18230,18135
18240,18158
18247,18132
18248,18132
18249,18132
18250,18158
18250,18914
18260,18102
18270,18135
18280,18012
18290,18003
18290,18022
18290,18037
18291,18158
18292,18022
18293,18102
18294,18102
18295,18012
18300,18122
18310,18171
18311,18122
18311,18913
18312,14037
18312,18122
18313,18122
18314,18122
18320,18175
18327,18115
18328,18115
18328,18158
18329,18061
18329,18175
18330,18022
18330,18059
18330,18175
18339,18048
18339,18059
18340,18079
18349,18044
18350,18102
18360,18100
18360,18122
18369,18188
18370,18138
18380,18102
18381,18102
18400,18147
18410,18043
18410,18147
18410,18176
18411,18151
18412,18032
18413,18042
18414,18901
18415,18163
18416,18033
18416,18901
18417,18180
18418,18040
18418,18140
18418,18147
18420,18116
18420,18904
18430,18179
18438,18016
18439,18044
18440,18035
18448,18035
18449,18121
18450,18904
18451,18030
18452,18112
18460,18904
18470,18183
18480,18182
18490,18141
18491,18181
18492,18141
18492,18182
18494,18182
18494,18903
18500,18089
18501,18136
18510,18027
18511,18907
18512,18069
18512,18097
18512,18114
18513,18074
18514,18010
18515,18076
18515,18089
18515,18167
18516,18025
18516,18123
18516,18128
18516,18161
18517,18054
18517,18154
18517,18168
18518,18005
18518,18018
18518,18049
18518,18108
18518,18117
18519,18089
18519,18167
18520,18002
18530,18152
18538,18015
18538,18064
18539,18187
18540,18083
18540,18096
18540,18904
18540,18909
18550,18105
18550,18915
18560,18088
18561,18136
18562,18159
18563,18083
18563,18178
18564,18051
18565,18038
18566,18028
18567,18065
18567,18105
18567,18915
18568,18159
18569,18132
18569,18137
18570,18066
18600,18103
18600,18140
18600,18916
18610,18173
18611,18133
18612,18103
18613,18140
18614,18093
18614,18124
18614,18140
18615,18184
18615,18906
18616,18184
18620,18014
18620,18916
18630,18149
18640,18150
18650,18071
18650,18149
18656,18119
18657,18143
18658,18902
18658,18910
18659,18007
18659,18908
18660,18910
18670,18184
18680,18071
18680,18173
18690,18017
18697,18017
18698,18148
18699,18109
18699,18120
18700,18006
18708,18004
18710,18147
18710,18162
18710,18177
18711,18170
18712,18162
18713,18177
18720,18140
18720,18916
18730,18140
18740,18093
18750,18162
18750,18177
18760,18006
18770,18006
18800,18023
18800,18140
18810,18039
18811,18194
18812,18078
18813,18912
18814,18053
18815,18053
18816,18046
18817,18029
18818,18045
18819,18039
18820,18164
18830,18098
18830,18102
18840,18035
18840,18082
