codigo_postal,municipio_id,nombre_entidad_singular,year
31220,31219,SANSOL,2016
31227,31063,CABREDO,2016
31227,31116,GENEVILLA,2016
31227,31141,MEANO,2016
31227,31162,MARAÑÓN,2016
31228,31008,"AGUILAR DE CODÉS",2016
31228,31035,ARMAÑANZAS,2016
31228,31043,AZUELO,2016
31228,31096,ESPRONCEDA,2016
31228,31230,"TORRALBA DEL RÍO",2016
31229,31047,BARGOTA,2016
31229,31061,"BUSTO (EL)",2016
31229,31079,DESOJO,2016
31229,31231,"TORRES DEL RÍO",2016
31230,31251,VIANA,2016
31239,31026,ARAS,2016
31240,31041,AYEGUI,2016
31241,31011,ZUBIELQUI,2016
31241,31125,LABEAGA,2016
31241,31168,ZUFÍA,2016
31242,31255,"VILLAMAYOR DE MONJARDÍN",2016
31243,31036,ARRONIZ,2016
31243,31046,BARBARIN,2016
31243,31125,URBIOLA,2016
31243,31160,LUQUIN,2016
31250,31200,OTEIZA,2016
31251,31142,LARRAGA,2016
31252,31053,BERBINZANA,2016
31253,31171,VERGALIJO,2016
31260,31152,LERÍN,2016
31261,31015,ANDOSILLA,2016
31262,31012,ALLO,2016
31263,31030,ARELLANO,2016
31263,31080,DICASTILLO,2016
31264,31005,"MUNIAIN DE LA SOLANA",2016
31264,31174,MORENTIN,2016
31270,31143,LARRAONA,2016
31271,31021,ARANARACHE,2016
31271,31100,EULATE,2016
31272,31013,ZUDAIRE,2016
31280,31001,ABAIGAR,2016
31280,31014,MENDILIBARRI,2016
31280,31177,MURIETA,2016
31281,31014,ANCIN,2016
31281,31099,LEARZA,2016
31281,31148,LEGARIA,2016
31281,31184,OCO,2016
31281,31190,OLEJUA,2016
31282,31166,MENDAZA,2016
31282,31182,NAZAR,2016
31283,31139,VILORIA,2016
31284,31265,ZUÑIGA,2016
31290,31011,MUNETA,2016
31290,31260,ERAUL,2016
31291,31120,VIGURIA,2016
31291,31121,GUIRGUILLANO,2016
31292,31005,ARINZANO,2016
31292,31257,LEGARDETA,2016
31292,31260,ZURUCUAIN/ZURUKUAIN,2016
31293,31224,SESMA,2016
31300,31227,TAFALLA,2016
31310,31067,"OLIVA (LA)",2016
31311,31067,FIGAROL,2016
31312,31069,"SAN ISIDRO DEL PINAR",2016
31313,31179,"MURILLO EL FRUTO",2016
31314,31220,SANTACARA,2016
31315,31178,TRAIBUENAS,2016
31320,31169,MILAGRO,2016
31330,31254,VILLAFRANCA,2016
31340,31163,"SOTO (EL)",2016
31350,31202,PERALTA/AZKOIEN,2016
31360,31107,FUNES,2016
31370,31104,FALCES,2016
31380,31065,"ESTACIÓN (LA)",2016
31381,31065,"ESTACIÓN (LA)",2016
31382,31164,MÉLIDA,2016
31383,31178,RADA,2016
31390,31191,OLITE,2016
31391,31178,"MURILLO EL CUENDE",2016
31392,31205,PITILLAS,2016
31393,31051,BEIRE,2016
31394,31207,PUEYO,2016
31395,31045,BARÁSOAIN,2016
31395,31114,GARÍNOAIN,2016
31395,31150,UZQUITA,2016
31395,31192,SOLCHAGA,2016
31395,31197,ORISOAIN,2016
31396,31192,ORICIN,2016
31396,31238,UNZUÉ/UNTZUE,2016
31397,31228,CAMPANAS,2016
31398,31056,"FUNDACION ONDARRA",2016
31398,31228,"MURUARTE DE RETA",2016
31400,31216,SANGÜESA,2016
31409,31135,"TORRE DE PEÑA",2016
31409,31216,GABARDERAL,2016
31410,31261,YESA,2016
31411,31135,JAVIER,2016
31412,31059,BURGUI,2016
31413,31252,VIDANGOZ,2016
31414,31113,GARDE,2016
31415,31210,RONCAL/ERRONKARI,2016
31416,31245,URZAINQUI/URZAINKI,2016
31417,31128,ISABA/IZABA,2016
31418,31247,UZTARROZ/UZTARROZE,2016
31420,31243,URROZ,2016
31421,31132,MENDINUETA,2016
31422,31237,ZOROQUIAIN,2016
31430,31019,AOIZ/AGOITZ,2016
31438,31028,ULOCI,2016
31438,31158,ORBÁIZ/ORBAITZ,2016
31439,31028,USOZ/USOTZ,2016
31439,31158,RALA/ERRALA,2016
31439,31199,OROZ-BETELU/OROTZ-BETELU,2016
31440,31159,LUMBIER,2016
31448,31209,BIGUEZAL,2016
31448,31241,ARTANGA,2016
31448,31242,SANSOAIN,2016
31449,31242,TABAR,2016
31450,31181,NAVASCUÉS/NABASKOZE,2016
31451,31111,USCARRES,2016
31451,31181,USTÉS,2016
31451,31198,ORONZ,2016
31451,31222,SARRIES,2016
31452,31119,RIPALDA,2016
31453,31095,"ESPARZA DE SALAZAR",2016
31454,31071,CASTILLO-NUEVO,2016
31454,31181,ASPURZ,2016
31454,31209,MURILLO-BERROYA,2016
31454,31241,ARIELZ,2016
31460,31009,AIBAR,2016
31460,31146,LEACHE,2016
31470,31088,ZULUETA,2016
31471,31172,MONREAL,2016
31472,31124,"ZABALZA DE IBARGOITI",2016
31472,31237,ALZORRIZ,2016
31473,31124,VESOLLA,2016
31480,31242,GREZ,2016
31481,31028,"ULI ALTO/ULIBERRI",2016
31481,31158,ZUZA/ZUTZA,2016
31482,31156,REDIN,2016
31483,31156,OSCARIZ,2016
31484,31156,ZUNZARREN,2016
31485,31156,YELZ,2016
31486,31086,USTÁRROZ,2016
31487,31155,LIÉDENA,2016
31490,31069,CÁSEDA,2016
31491,31103,MORIONES,2016
31491,31212,SADA,2016
31492,31103,AYESA,2016
31493,31110,"GALLIPIENZO NUEVO",2016
31494,31094,ESLAVA,2016
31494,31150,SANSOAIN,2016
31494,31151,LERGA,2016
31495,31217,"SAN MARTIN DE UNX",2016
31496,31235,UJUE,2016
31500,31232,TUDELA,2016
31510,31108,"TORRE DE LEOZ",2016
31511,31062,CABANILLAS,2016
31512,31106,FONTELLAS,2016
31513,31032,ARGUEDAS,2016
31514,31249,VALTIERRA,2016
31515,31064,CADREITA,2016
31520,31068,CASCANTE,2016
31521,31176,MURCHANTE,2016
31522,31173,MONTEAGUDO,2016
31522,31233,TULEBRAS,2016
31523,31006,ABLITAS,2016
31523,31048,BARILLAS,2016
31523,31171,"MIRANDA DE ARGA",2016
31530,31078,CORTES,2016
31540,31057,BUÑUEL,2016
31550,31208,RIBAFORADA,2016
31560,31042,AZAGRA,2016
31570,31215,"SAN ADRIÁN",2016
31579,31066,CARCAR,2016
31580,31157,LODOSA,2016
31587,31165,MENDAVIA,2016
31588,31145,LAZAGURRÍA,2016
31589,31223,SARTAGUDA,2016
31590,31070,GIRALDELLI,2016
31591,31077,CORELLA,2016
31592,31072,CINTRUÉNIGO,2016
31593,31105,FITERO,2016
31600,31060,BURLADA/BURLATA,2016
31610,31258,VILLAVA/ATARRABIA,2016
31620,31086,GORRAIZ,2016
31620,31122,HUARTE/UHARTE,2016
31621,31086,SARRIGUREN,2016
31630,31098,ZUBIRI,2016
31638,31092,"KINTOA / QUINTO REAL",2016
31638,31098,EUGI,2016
31639,31092,OLABERRI,2016
31639,31098,USETXI,2016
31640,31058,"AURITZ / BURGUETE",2016
31650,31211,"ORREAGA / RONCESVALLES",2016
31660,31248,LUZAIDE/VALCARLOS,2016
31669,31248,PEKOTXETA,2016
31670,31195,"IRABIAKO UHARKA / PANTANO",2016
31671,31033,ARIA,2016
31671,31034,ARIBE,2016
31671,31196,ORBARA,2016
31671,31256,"HIRIBERRI/VILLANUEVA DE A",2016
31680,31185,"NUESTRA SÑRA LAS NIEVES",2016
31689,31133,IZALZU/ITZALTZU,2016
31690,31093,EZCAROZ/EZKAROZE,2016
31691,31134,JAURRIETA,2016
31692,31003,"ABAURREGAINA / ABAUUREA A",2016
31692,31004,"ABAURREPEA / ABAURREA BAJ",2016
31692,31112,GARAIOA,2016
31693,31115,GARRALDA,2016
31694,31092,"AURIZBERRI / ESPINAL",2016
31695,31092,"BISKARRETA - GERENDIAIN",2016
31696,31092,LINTZOAIN,2016
31697,31092,URNIZA,2016
31698,31098,URDAITZ/URDANIZ,2016
31699,31092,LARRAINGOA,2016
31699,31098,ZURIAIN,2016
31700,31050,ELIZONDO,2016
31710,31264,ZUGARRAMURDI,2016
31711,31239,URDAZUBI/URDAX,2016
31712,31239,DANTXARINEA,2016
31713,31050,PERTALATS(ARIZKUN),2016
31714,31050,IÑARBIL(ERRATZU),2016
31715,31050,ZUAZTOI(AZPILKUETA),2016
31720,31050,ZOZAIA(ORONOZ),2016
31720,31054,"SEÑORIO DE BERTIZ",2016
31730,31050,IRURITA,2016
31740,31221,DONEZTEBE/SANTESTEBAN,2016
31744,31087,ELGORRIAGA,2016
31745,31129,AMEZTIA,2016
31746,31263,ZUBIETA,2016
31747,31213,URRUTIÑA,2016
31748,31090,URRUTIÑA,2016
31749,31102,EZKURRA,2016
31750,31081,GAZTELU,2016
31751,31187,OITZ,2016
31752,31244,URROTZ,2016
31753,31137,BEINTZA-LABAIEN,2016
31754,31024,URUMEA,2016
31754,31117,TARTAZU,2016
31760,31082,URRITZOKIETA,2016
31770,31153,"OTSANGO AUZOA",2016
31780,31250,BERA,2016
31789,31153,"ZALAIN ZOKO",2016
31789,31250,ZALAIN,2016
31790,31022,EGUZKIALDEA,2016
31790,31259,SARROLA,2016
31791,31226,"ARITZEDER AUZOA",2016
31792,31054,SANTALOKADIA,2016
31793,31054,TIPULATZE,2016
31794,31050,MARDEA(ARRAIOZ),2016
31794,31102,EZKURRA,2016
31795,31050,LEKAROZ,2016
31796,31050,ZIGAURRE(ZIGA),2016
31797,31236,LOZEN,2016
31798,31017,OLAGUE,2016
31798,31140,LANTZ,2016
31799,31101,ANOZ,2016
31799,31186,RIPA,2016
31799,31188,ZANDIO,2016
31799,31236,URRITZOLA-GALAIN,2016
31800,31010,ALTSASU/ALSASUA,2016
31809,31073,ZIORDIA,2016
31809,31189,OLAZTI/OLAZAGUTÍA,2016
31810,31044,BAKAIKU,2016
31810,31130,ITURMENDI,2016
31810,31240,URDIAIN,2016
31820,31084,ETXARRI-ARANATZ,2016
31829,31091,UNANU,2016
31830,31138,LAKUNTZA,2016
31839,31027,ARBIZU,2016
31840,31037,ARRUAZU,2016
31840,31123,ZAMARTZE,2016
31849,31025,MURGINDUETA,2016
31849,31127,IRAÑETA,2016
31850,31025,IHABAR,2016
31860,31904,IRURTZUN,2016
31866,31049,OROKIETA,2016
31867,31025,ITSASPERRI,2016
31867,31040,ERICE,2016
31867,31126,MUSKITZ,2016
31867,31131,GULINA,2016
31867,31186,GUELBENZU,2016
31868,31025,ZUHATZU,2016
31868,31131,ATONDO,2016
31869,31049,UDABE,2016
31869,31126,ZARRANTZ,2016
31870,31908,LEKUNBERRI,2016
31876,31031,ARESO,2016
31877,31144,UITZI,2016
31878,31144,MUGIRO,2016
31879,31144,ODERITZ,2016
31880,31149,LEITZA,2016
31890,31055,BETELU,2016
31891,31020,ATALLU,2016
31891,31144,"SEÑORIO DE ERASO",2016
31892,31131,ZUASTI,2016
31892,31136,OSINAGA,2016
32001,32054,OURENSE,2016
32002,32008,"VALENZA (A)",2016
32002,32054,OURENSE,2016
32003,32054,OURENSE,2016
32004,32054,OURENSE,2016
32005,32008,"FONSILLON (O)",2016
32005,32054,OURENSE,2016
32005,32075,"FARIXA (A)",2016
32100,32026,"SOUTULLO DE ARRIBA",2016
32101,32087,"FONTE DE MOUROS",2016
32102,32087,TAMALLANCOS,2016
32103,32054,"COIÑAS (OS)",2016
32110,32055,SOLBEIRA,2016
32111,32055,RIODEBODAS,2016
32120,32059,"CONCHOUSO (O)",2016
32120,32087,"VILAR (O)",2016
32130,32076,CEA,2016
32133,32076,"CHAO REAL",2016
32134,32076,RICOVELO,2016
32135,32061,VILARIÑO,2016
32135,32076,VENTELA,2016
32136,32076,ZAMOIROS,2016
32137,32061,ALEN,2016
32137,32076,VILARIÑOFRIO,2016
32138,32061,VILAR,2016
32139,32076,"SAN FACUNDO",2016
32140,32087,SOBREIRA,2016
32141,32076,VIÑA,2016
32141,32087,ROZADAS,2016
32150,32059,VILAR,2016
32151,32059,"VAL (O)",2016
32152,32026,"SOUTULLO DE ABAIXO",2016
32153,32026,OCELLE,2016
32153,32059,"VILAR DE CORVELLE",2016
32160,32052,BALDOMAR,2016
32161,32052,FARAMONTAOS,2016
32162,32052,BIDUEDO,2016
32163,32052,"VILAR DE CERREDA",2016
32164,32052,VILOUXE,2016
32170,32002,PARADA,2016
32171,32002,LIÑARES,2016
32172,32002,TRASALBA,2016
32172,32054,FECHOS,2016
32200,32027,CORTEGADA,2016
32211,32027,ZAPARIN,2016
32212,32033,"VISO (O)",2016
32213,32027,"VAO (O)",2016
32220,32056,PONTEBARXAS,2016
32226,32056,PEREIRA,2016
32227,32056,VILAR,2016
32228,32056,ESMORIZ,2016
32229,32056,CELA,2016
32235,32064,"TRADO PEQUENO",2016
32236,32056,LORDELO,2016
32300,32009,"BARCO (O)",2016
32310,32073,"TAPADA (A)",2016
32311,32073,"VEIGA DE CASCALLA (A)",2016
32312,32073,"ROBLEDO DA LASTRA (O)",2016
32313,32009,ENTOMA,2016
32314,32009,COEDO,2016
32315,32009,VILOIRA,2016
32315,32088,ARNADO,2016
32316,32088,"PORTELA (A)",2016
32317,32009,VEIGAMUIÑOS,2016
32318,32009,VEIGADECABO,2016
32320,32073,"VILAR DE XEOS",2016
32329,32017,VILA,2016
32329,32073,"VILAR DE SILVA",2016
32330,32017,SOBRADELO,2016
32334,32017,VILADEQUINTA,2016
32335,32017,"SANTA CRUZ",2016
32336,32017,SOUTADOIRO,2016
32337,32017,TRIGAL,2016
32338,32017,DOMIZ,2016
32339,32017,"SAN XUSTO",2016
32340,32088,"VILAMARTIN DE VALDEORRAS",2016
32348,32088,"SAN VICENTE DE LEIRA",2016
32349,32088,"VALENCIA DO SIL",2016
32350,32072,"RUA DE VALDEORRAS (A)",2016
32356,32060,PETIN,2016
32357,32015,"SEIXO (O)",2016
32357,32038,SEADUR,2016
32357,32060,SANTOALLA,2016
32357,32072,"SAN XULIAN",2016
32357,32083,"SAN FIZ",2016
32358,32038,LAROUCO,2016
32359,32072,ROBLIDO,2016
32360,32083,"VEIGA (A)",2016
32365,32083,"SAN LORENZO",2016
32366,32083,VILANOVA,2016
32367,32083,RIOMAO,2016
32368,32083,VILABOA,2016
32369,32083,VALDIN,2016
32370,32038,FREIXIDO,2016
32370,32060,PORTOMOURISCO,2016
32371,32038,"PORTELA (A)",2016
32371,32060,PORTOMOURISCO,2016
32372,32015,"SAN MARTIÑO",2016
32373,32015,VALDANTA,2016
32374,32015,VILASECO,2016
32375,32015,"SANTA CRUZ",2016
32375,32044,"ESCADAS (AS)",2016
32400,32069,RIBADAVIA,2016
32410,32046,VALMOURISCO,2016
32411,32046,VIVENZO,2016
32412,32018,"SANTO ESTEVO",2016
32413,32018,"VILAR DE CONDES",2016
32414,32069,VENTOSELA,2016
32415,32069,"SEIXO (O)",2016
32416,32018,"VEIGA (A)",2016
32416,32069,"SAN CRISTOVO",2016
32417,32003,"VILA TERMAL",2016
32417,32052,"VAL DO PEREIRO",2016
32417,32069,VENTOSELA,2016
32418,32069,PREXIGUEIRO,2016
32420,32040,VILAVERDE,2016
32425,32040,CALDELAS,2016
32426,32040,"OUTEIRO (O)",2016
32427,32040,BIEITE,2016
32428,32040,SERANTES,2016
32429,32040,"VILERMA (A)",2016
32430,32022,SOUTO,2016
32431,32010,BEADE,2016
32432,32010,"REGADAS (AS)",2016
32433,32018,MUIMENTA,2016
32434,32018,FARAMONTAOS,2016
32440,32059,"PEARES (OS)",2016
32448,32052,"COITELO (O)",2016
32449,32059,"SANTA BAIA",2016
32450,32025,"BARCA DE BARBANTES (A)",2016
32452,32065,VILAR,2016
32453,32074,VEIGA,2016
32454,32025,"VILAR DE REI",2016
32455,32074,GAIME,2016
32456,32034,"MESON DE EROSA",2016
32456,32065,"VILA (A)",2016
32457,32065,"VIÑAO (O)",2016
32459,32025,RAZAMONDE,2016
32499,32048,"ESCULQUEIRA (A)",2016
32500,32019,"CARBALLIÑO (O)",2016
32510,32019,"CAMPO (O)",2016
32511,32019,"VARON (O)",2016
32512,32013,PENEDO,2016
32513,32019,PONTARRIZA,2016
32514,32013,SALON,2016
32515,32019,SOUTO,2016
32515,32074,SOUTO,2016
32516,32019,TRIGAS,2016
32520,32004,VILLARIÑO,2016
32520,32011,"VENTELAS (AS)",2016
32520,32013,VALDESENDA,2016
32521,32013,"PONTE VELLA",2016
32522,32013,VENTOSA,2016
32523,32013,VILACHA,2016
32524,32013,MOREIRAS,2016
32525,32013,NOGUEIRA,2016
32526,32013,REGUEIRO,2016
32526,32035,"ANTAS (AS)",2016
32530,32013,REGUEIRO,2016
32530,32035,CEBRAL,2016
32534,32019,VILAR,2016
32535,32035,VALDUIDE,2016
32536,32035,"SEARA (A)",2016
32537,32035,SANTISO,2016
32538,32035,PREXIGUEIRO,2016
32539,32035,SUBIROL,2016
32540,32034,"GUDIÑA (A)",2016
32545,32034,"MESON DO PURRIAN",2016
32546,32034,PENTES,2016
32547,32034,"TAMEIRON (O)",2016
32547,32092,"VENTA DO BOLAÑO",2016
32548,32048,"PEREIRO (O)",2016
32549,32048,SANTIGOSO,2016
32550,32086,"VIANA DO BOLO",2016
32554,32086,"SAN CIBRAO",2016
32555,32086,"VILASECO DA SERRA",2016
32556,32086,"TABAZOA DE HEDROSO",2016
32557,32086,"SANTA MARIÑA DA PONTE",2016
32557,32092,VILARIÑO,2016
32558,32086,"TABAZOA DE UMOSO",2016
32560,32086,SOLBEIRA,2016
32562,32086,"FORNELOS DE FILLOAS",2016
32563,32086,PEXEIROS,2016
32570,32045,MASIDE,2016
32572,32045,CORZOS,2016
32572,32065,VILAMOURE,2016
32574,32019,GROBA,2016
32574,32045,"SAN MIGUEL",2016
32575,32045,RIBAS,2016
32576,32045,CARRASCA,2016
32577,32045,SOBREIRA,2016
32578,32045,QUINTAS,2016
32578,32065,"SANTO ESTEVO",2016
32579,32045,SANTE,2016
32590,32048,"CANDA (A)",2016
32591,32021,PORTOCAMBA,2016
32591,32092,"INVERNADEIRO (O)",2016
32592,32007,"LAMELA (A)",2016
32592,32055,GOLPELLAS,2016
32593,32054,BARRIO,2016
32600,32085,VERIN,2016
32610,32071,VALFARTO,2016
32610,32091,FEILAS,2016
32611,32050,MONTERREI,2016
32611,32071,"VILARIÑO DAS TOUZAS",2016
32612,32021,PIORNEDO,2016
32612,32071,"TREPA (A)",2016
32613,32053,VIDEFERRE,2016
32614,32091,TRASEIREXA,2016
32615,32085,ABEDES,2016
32616,32091,"VILARELLO DA COTA",2016
32617,32091,TOMONTE,2016
32618,32050,"SAN CRISTOVO",2016
32619,32085,PAZOS,2016
32620,32039,RETORTA,2016
32621,32039,TREZ,2016
32622,32039,CARRAXOÓ,2016
32623,32039,ARCUCELOS,2016
32624,32021,"NOCEDO DO VAL",2016
32624,32050,VENCES,2016
32625,32021,"NOCEDO DO VAL",2016
32626,32021,VILAR,2016
32630,32032,"XINZO DE LIMIA",2016
32631,32032,SOLVEIRA,2016
32631,32078,TARRAZO,2016
32631,32082,VILASECA,2016
32632,32005,TOSENDE,2016
32632,32012,NOVEAS,2016
32632,32032,LAROA,2016
32633,32005,"VILAMAIOR DA BOULLOSA",2016
32634,32012,PEXEIROS,2016
32635,32032,"PARADA DE RIBEIRA",2016
32635,32085,VILAMAIOR,2016
32636,32032,"SOUTELO DE PENA",2016
32636,32078,"PENEDO (O)",2016
32637,32032,"SEOANE DE OLEIROS",2016
32637,32085,QUEIRUGAS,2016
32640,32032,"MOSTEIRO DE RIBEIRA",2016
32641,32062,TOXAL,2016
32643,32062,TORRE,2016
32644,32016,CALVOS,2016
32644,32062,"PARADELA DE ABELEDA",2016
32645,32016,SEROIS,2016
32645,32062,SOUTELO,2016
32646,32005,MEAUS,2016
32646,32016,SANTIAGO,2016
32647,32016,VILA,2016
32648,32016,RIOSECO,2016
32650,32090,"VILAR DE SANTOS",2016
32651,32090,"PARADA DE OUTEIRO",2016
32652,32067,TOXO,2016
32653,32067,SABARIZ,2016
32654,32067,ZAPEAUS,2016
32655,32067,"SANTA BAIA",2016
32660,32001,ALLARIZ,2016
32664,32001,"TORRE (A)",2016
32665,32001,PENAFLOR,2016
32666,32001,PARADIÑAS,2016
32667,32001,VALVERDE,2016
32668,32001,MEIRE,2016
32669,32001,"XUGUEIROS (OS)",2016
32670,32036,"XUNQUEIRA DE AMBIA",2016
32678,32036,"PENA (A)",2016
32679,32036,"SAN ROMAN",2016
32680,32028,PENAVERDE,2016
32688,32028,VILELA,2016
32689,32028,REBORDONDO,2016
32690,32001,"OUTEIRO DE LAXE",2016
32690,32079,PALACIO,2016
32691,32079,ESPIÑEIRO,2016
32692,32077,"SANTA ANA",2016
32693,32077,NOVAIÑO,2016
32694,32082,ZOS,2016
32695,32082,"VILAR DE LEBRES",2016
32696,32078,"NOCELO DA PENA",2016
32696,32082,VILLADERREY,2016
32697,32085,TAMAGUELOS,2016
32698,32053,"TERRON (O)",2016
32698,32085,QUEIZAS,2016
32699,32085,"FECES DE ABAIXO",2016
32700,32043,MACEDA,2016
32701,32007,VIDE,2016
32702,32007,PENOUZOS,2016
32702,32089,REBORDECHAO,2016
32703,32043,SARREAUS,2016
32704,32007,"SAN PEDRO DE RIBEIRA",2016
32705,32007,"MILAGRES DO MEDO (OS)",2016
32705,32089,PORTO,2016
32706,32043,VILAR,2016
32707,32043,TIOIRA,2016
32708,32037,"VEIGA (A)",2016
32708,32043,AMEDO,2016
32710,32058,TIBIAS,2016
32711,32058,VILARIÑO,2016
32720,32031,VILAR-PINTO,2016
32720,32037,PARDECONDE,2016
32720,32043,"ALTO DO COUSO",2016
32720,32052,"RAPOSAS (AS)",2016
32730,32037,"CASETAS DERRAMADA",2016
32740,32057,"PARADA DE SIL",2016
32746,32057,"SAN LOURENZO",2016
32747,32057,BARXACOVA,2016
32748,32057,VERENGO,2016
32749,32057,TEIMENDE,2016
32750,32049,MONTEDERRAMO,2016
32751,32049,SANFITOIRO,2016
32760,32023,"CASTRO DE CALDELAS (O)",2016
32764,32023,"CHAGUACEDO (O)",2016
32764,32080,SOUTELO,2016
32765,32080,"EIREXA (A)",2016
32766,32023,VIMIEIRO,2016
32767,32029,RABAL,2016
32768,32023,MONTEMIAO,2016
32768,32029,"OUTEIRO (O)",2016
32769,32023,VILAMAIOR,2016
32769,32049,"SANTIAGO DA MEDORRA",2016
32770,32070,"TORRE VELLA (A)",2016
32774,32023,"CAMPO (O)",2016
32779,32070,VILARDA,2016
32780,32063,"PENA PETADA",2016
32781,32044,PARADELA,2016
32782,32044,ESCOURIDO,2016
32782,32063,SOBRADO,2016
32783,32044,REQUEIXO,2016
32784,32044,BIDUEIRA,2016
32785,32044,SOUTIPEDRE,2016
32786,32029,VILAR,2016
32787,32029,"PARADA SECA",2016
32787,32063,TRIVES,2016
32788,32063,"SAN LOURENZO",2016
32789,32063,VILANOVA,2016
32789,32086,VILARMEAO,2016
32790,32043,"ALTO DO RODICIO",2016
32790,32049,"VILARIÑO PEQUENO",2016
32790,32057,CORDELLE,2016
32791,32052,"VER DE FONDO",2016
32792,32058,"URBA VEIGA DE ABAIXO",2016
32793,32031,FOLGOSO,2016
32793,32058,ORDELLES,2016
32794,32023,SAS,2016
32794,32029,"SAN CRISTOVO",2016
32794,32070,"SAN XULIAN",2016
32800,32024,CELANOVA,2016
32810,32068,FORMIGOS,2016
32811,32068,POZA,2016
32812,32014,"VEIGA (A)",2016
32812,32069,"FRANQUEIRAN (A)",2016
32813,32084,VILAR,2016
32814,32066,SOUTO,2016
32815,32024,VILA,2016
32815,32068,"FONTE BRANCA",2016
32816,32024,CASTRO,2016
32816,32047,PONTEFECHAS,2016
32817,32024,VILANOVA,2016
32820,32020,"VILAR DE VACAS",2016
32821,32020,SEIXADELAS,2016
32822,32020,"SAN PEDRO",2016
32823,32020,"VILAR DA PONTE",2016
32823,32024,FREIXO,2016
32824,32020,"MARAVILLAS (AS)",2016
32825,32020,"SANTA BAIA",2016
32826,32020,"FREIXOSO DE PENELA",2016
32827,32024,SAMPEDRO,2016
32828,32024,"CASARIÑO (O)",2016
32829,32024,VILANOVA,2016
32830,32047,PEREIRA,2016
32838,32047,"FROXAS DAS VIÑAS",2016
32839,32047,PONTE-HERMIDA,2016
32840,32006,BANDE,2016
32845,32006,VILELA,2016
32846,32006,"SANTA COMBA",2016
32846,32041,FRADALVITE,2016
32847,32006,"SAN FIZ",2016
32848,32006,VILAR,2016
32849,32006,PEREIRA,2016
32850,32041,"QUINTAS (AS)",2016
32857,32041,VILARIÑO,2016
32858,32041,TABOAZAS,2016
32859,32006,"FORCADAS (AS)",2016
32859,32041,VILARIÑO,2016
32860,32030,"TERRACHA (A)",2016
32867,32030,VILAR,2016
32868,32030,PEREIRA,2016
32869,32030,OLELAS,2016
32869,32042,QUINTELA,2016
32870,32042,LOBIOS,2016
32879,32042,OGOS,2016
32880,32051,REQUIAS,2016
32890,32008,"SOBRADO DO BISPO",2016
32891,32006,"SOUTO (O)",2016
32892,32042,GROU,2016
32893,32042,XEAS,2016
32893,32057,SARDELA,2016
32894,32042,"MADALENA (A)",2016
32895,32042,VILAMEA,2016
32896,32051,PAZO,2016
32897,32041,TEDOS,2016
32898,32051,REPARADE,2016
32899,32051,"VILAR DE CAS",2016
32900,32054,"GRANXA (A)",2016
32900,32075,"ZAMORANA (A)",2016
32901,32075,"SANTA CRUZ DA RABEDA",2016
32910,32075,SOUTOPENEDO,2016
32911,32075,"URBANIZACION EL MADRIGAL",2016
32920,32008,"LAMAS (AS)",2016
32920,32081,TRELLERMA,2016
32930,32008,"MUN DI DEU",2016
32930,32081,XESTOSA,2016
32940,32008,"SANTA UXIA",2016
32940,32054,"GRANXA (A)",2016
32940,32081,PUGA,2016
32941,32081,"SAN FIZ",2016
32946,32006,XORDOS,2016
32950,32026,SE,2016
32960,32054,"SENRA (A)",2016
32970,32054,SEIXALBO,2016
32971,32054,OUTEIRO-ANAIGO-LAMA,2016
32980,32002,BOVEDA,2016
32980,32054,VILARIÑO,2016
32981,32054,"VILAR DE ASTRES",2016
32990,32054,"GRANXA (A)",2016
33001,33044,OVIEDO,2016
33002,33044,OVIEDO,2016
33003,33044,OVIEDO,2016
33004,33044,OVIEDO,2016
33005,33044,OVIEDO,2016
33006,33044,OVIEDO,2016
33007,33044,OVIEDO,2016
33008,33044,OVIEDO,2016
33009,33044,OVIEDO,2016
33010,33044,CERDEÑO,2016
33010,33066,"QUINTA FLÓREZ (LA)",2016
33011,33044,OVIEDO,2016
33012,33044,OVIEDO,2016
33013,33044,OVIEDO,2016
33060,33044,SOTIELLO,2016
33069,33044,SIENRA,2016
33110,33072,"SAN MARTIN",2016
33111,33072,VILLANUEVA,2016
33112,33052,"TORAL (EL)",2016
33114,33052,"QUINTANAL (EL)",2016
33115,33053,"REBOLLADA (LA)",2016
33115,33064,VILLANUEVA,2016
33116,33052,VILLAMEXÍN,2016
33116,33053,RICABO,2016
33117,33053,SALCEDO,2016
33118,33053,CARREXA,2016
33119,33026,"CARBAYEDA (LA)",2016
33119,33044,"VALLINA (LA)",2016
33120,33051,CAMPASOLA,2016
33125,33069,"SAN JUAN DE LA ARENA",2016
33126,33069,"SAN JUAN DE LA ARENA",2016
33127,33044,NONIN,2016
33127,33051,PEÑAULLAN,2016
33127,33069,"QUINTANONA (LA)",2016
33128,33051,VALDIDIELLO,2016
33129,33051,VILLAMUÑIN,2016
33130,33039,"SAN ESTEBAN",2016
33138,33039,VILLAR,2016
33139,33051,SOMADO,2016
33140,33044,VILLAR,2016
33150,33021,CUDILLERO,2016
33155,33021,TEJIDIELLO,2016
33156,33021,VALDREDO,2016
33157,33021,RESIELLAS,2016
33159,33021,ARGATON,2016
33160,33058,PRUNADIELLA/PRUNADIEL.LA,2016
33161,33038,"TURULLEDOS (LOS)",2016
33162,33038,PORRIMAN,2016
33163,33038,"RECTORIA (LA)",2016
